,result,performance_rank_home,B365H,B365D,B365A,away_performance_rank,Pre-Match PPG (Home),Pre-Match PPG (Away),home_team_goal_count,away_team_goal_count,home_team_shots,home_team_shots_on_target_original,home_team_corner_count,home_team_shots_on_target_dirty,away_team_shots,away_team_shots_on_target,away_team_corner_count,home_season_shots,home_season_shots_on_target,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_fouls,away_team_fouls,B365H_log,B365D_log,B365A_log,home_shots_2_score,home_team_name_AFC Bournemouth,home_team_name_Arsenal,home_team_name_Brighton & Hove Albion,home_team_name_Burnley,home_team_name_Cardiff City,home_team_name_Chelsea,home_team_name_Crystal Palace,home_team_name_Everton,home_team_name_Fulham,home_team_name_Huddersfield Town,home_team_name_Leicester City,home_team_name_Liverpool,home_team_name_Manchester City,home_team_name_Manchester United,home_team_name_Newcastle United,home_team_name_Southampton,home_team_name_Tottenham Hotspur,home_team_name_Watford,home_team_name_West Ham United,home_team_name_Wolverhampton Wanderers,away_team_name_AFC Bournemouth,away_team_name_Arsenal,away_team_name_Brighton & Hove Albion,away_team_name_Burnley,away_team_name_Cardiff City,away_team_name_Chelsea,away_team_name_Crystal Palace,away_team_name_Everton,away_team_name_Fulham,away_team_name_Huddersfield Town,away_team_name_Leicester City,away_team_name_Liverpool,away_team_name_Manchester City,away_team_name_Manchester United,away_team_name_Newcastle United,away_team_name_Southampton,away_team_name_Tottenham Hotspur,away_team_name_Watford,away_team_name_West Ham United,away_team_name_Wolverhampton Wanderers,home_team_goal_count_half_time_0,home_team_goal_count_half_time_1,home_team_goal_count_half_time_2,home_team_goal_count_half_time_3,home_team_goal_count_half_time_4,home_team_goal_count_secondhalf_time_0,home_team_goal_count_secondhalf_time_1,home_team_goal_count_secondhalf_time_2,home_team_goal_count_secondhalf_time_3,home_team_goal_count_secondhalf_time_4,away_team_goal_count_half_time_0,away_team_goal_count_half_time_1,away_team_goal_count_half_time_2,away_team_goal_count_half_time_3,away_team_goal_count_secondhalf_time_0,away_team_goal_count_secondhalf_time_1,away_team_goal_count_secondhalf_time_2,away_team_goal_count_secondhalf_time_3,away_team_goal_count_secondhalf_time_4,season_part_first,season_part_last,season_part_mid,day_or_night_Day,day_or_night_Night,home-80-final_False,home-80-final_True,away-80-final_False,away-80-final_True,80-final_False,80-final_True,referee_Andre Marriner,referee_Andy Madley,referee_Anthony Taylor,referee_Chris Kavanagh,referee_Craig Pawson,referee_David Coote,referee_Graham Scott,referee_Jonathan Moss,referee_Kevin Friend,referee_Lee Mason,referee_Lee Probert,referee_Martin Atkinson,referee_Michael Oliver,referee_Mike Dean,referee_Paul Tierney,referee_Roger East,referee_Simon Hooper,referee_Stuart Attwell,dirty_0,dirty_1,B365H_classification_0,B365H_classification_1,B365H_classification_2,B365H_classification_3,B365H_classification_4,B365D_classification_0,B365D_classification_1,B365D_classification_2,B365D_classification_3,B365D_classification_4,B365A_classification_0,B365A_classification_1,B365A_classification_2,B365A_classification_3,B365A_classification_4
0,0.09090909090909083,0.4736842105263158,-0.9535095715587967,-0.8714285714285714,-0.6800401203610833,0.1578947368421053,-1.0,-1.0,-0.33333333333333337,-0.6666666666666667,-0.3846153846153846,-0.06666666666666665,-0.7647058823529411,-0.06666666666666665,-0.2941176470588235,-0.23076923076923073,-0.2857142857142857,-0.04347826086956519,0.5416666666666667,-0.33333333333333337,-1.0,-0.6,-1.0,-0.04347826086956519,-0.4444444444444444,-0.7447007144781286,-0.6974932493526145,0.056358770110277234,0.6190476190476191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,-0.2727272727272727,-0.26315789473684204,-0.7411121239744758,-0.9285714285714286,-0.9538615847542627,0.6842105263157895,-1.0,-1.0,-0.6666666666666667,-0.33333333333333337,-0.15384615384615385,-0.6,-0.6470588235294117,,0.2941176470588236,-0.07692307692307687,-0.2857142857142857,-0.3623188405797102,-0.4375,-0.33333333333333337,-1.0,-0.19999999999999996,-1.0,-0.04347826086956519,0.0,-0.1533231956026131,-0.8222638233172664,-0.6668996737012816,-0.04761904761904767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2,0.2727272727272727,-0.368421052631579,-0.9234275296262534,-0.9142857142857143,-0.8304914744232699,-0.7894736842105263,-1.0,-1.0,-0.33333333333333337,-1.0,-0.15384615384615385,-0.33333333333333337,-0.17647058823529416,-0.33333333333333337,-0.4117647058823529,-0.6923076923076923,-0.4285714285714286,-0.6811594202898551,-0.39583333333333337,-0.6666666666666667,-1.0,-0.6,-1.0,-0.04347826086956519,-0.33333333333333337,-0.6207070203353683,-0.7897827212457667,-0.22741405836318662,0.47619047619047616,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3,-0.4545454545454546,-0.894736842105263,-0.8687329079307202,-0.9428571428571428,-0.9057171514543632,-0.1578947368421053,-1.0,-1.0,-1.0,-0.33333333333333337,-0.15384615384615385,-0.06666666666666665,-0.4117647058823529,-0.06666666666666665,0.05882352941176472,0.6923076923076923,-0.2857142857142857,-0.21739130434782605,-0.375,-0.6666666666666667,-1.0,-0.19999999999999996,-1.0,-0.21739130434782605,-0.11111111111111116,-0.44234059067831977,-0.8556865366071147,-0.45265722397983865,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4,-0.6363636363636364,-1.0,-0.5041020966271651,-0.8571428571428572,-0.9754262788365096,0.7894736842105263,-1.0,-1.0,-1.0,0.0,-0.5384615384615384,-0.7333333333333334,-0.7647058823529411,-0.7333333333333334,-0.2941176470588235,-0.23076923076923073,-0.2857142857142857,-1.0,-0.875,-0.33333333333333337,-1.0,-0.6,-1.0,-0.21739130434782605,-0.4444444444444444,0.17868084873584755,-0.6683017440140855,-0.7983994662335745,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5,0.2727272727272727,-0.05263157894736836,-0.8805834092980857,-0.9714285714285714,-0.8856569709127382,-0.6842105263157894,-1.0,-1.0,-0.33333333333333337,-1.0,0.15384615384615374,-0.19999999999999996,-0.05882352941176472,,-0.5294117647058824,-1.0,-0.7142857142857143,-1.0,-0.35416666666666663,-0.33333333333333337,-1.0,-0.19999999999999996,-1.0,-0.13043478260869568,0.4444444444444444,-0.4770476864451899,-0.9255868997230248,-0.3831268452278176,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6,-0.09090909090909094,0.368421052631579,-0.8805834092980857,-0.9571428571428572,-0.8906720160481445,0.26315789473684215,-1.0,-1.0,-0.33333333333333337,-0.33333333333333337,-0.23076923076923073,-0.33333333333333337,-0.6470588235294117,-0.33333333333333337,-0.17647058823529416,-0.07692307692307687,-0.1428571428571429,-0.2753623188405797,-0.29166666666666663,-1.0,-1.0,-0.6,0.0,-0.30434782608695654,-0.5555555555555556,-0.4770476864451899,-0.8901070888798697,-0.39971070358802363,0.5238095238095238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7,0.6363636363636365,0.8947368421052632,-0.9826800364630811,-0.5,-0.35406218655967914,0.052631578947368474,-1.0,-1.0,0.33333333333333326,-1.0,0.23076923076923084,0.19999999999999996,-0.4117647058823529,0.19999999999999996,-0.6470588235294117,-0.5384615384615384,-0.4285714285714286,0.42028985507246386,0.5416666666666667,-0.6666666666666667,-1.0,-0.19999999999999996,-1.0,0.21739130434782616,-0.33333333333333337,-0.8928420075240896,-0.10850983765776012,0.40308772310164476,0.6190476190476191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8,-0.09090909090909094,-0.5789473684210527,-0.9279854147675478,-0.9285714285714286,-0.8054162487462387,-0.4736842105263157,-1.0,-1.0,-1.0,-1.0,-0.23076923076923073,-0.4666666666666667,-0.05882352941176472,,0.2941176470588236,0.07692307692307687,-0.2857142857142857,-0.4492753623188406,-0.22916666666666663,-1.0,-1.0,-0.6,-1.0,-0.13043478260869568,-0.33333333333333337,-0.6380396784377952,-0.8222638233172664,-0.16888439550637468,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9,-0.4545454545454546,0.5789473684210527,-0.731996353691887,-0.8857142857142858,-0.9583751253761283,1.0,-1.0,-1.0,-1.0,-0.33333333333333337,-0.3846153846153846,-0.4666666666666667,-0.7647058823529411,-0.4666666666666667,0.41176470588235303,0.3846153846153846,0.2857142857142858,-0.4057971014492754,-0.0625,-0.33333333333333337,-1.0,-0.19999999999999996,-1.0,-0.04347826086956519,0.22222222222222232,-0.1368682367017663,-0.727443059797586,-0.6919648876329896,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
